bedrooms,bathrooms,sqft_lot,floors,view,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,price_log,sqft_living_log,property_age
1,1.0,4120,1.0,0,4,460,0,990,4120,12.417147664184915,6.133398042996649,78
2,1.75,4120,1.0,0,7,890,350,1640,3740,13.199326270390594,7.123672785204607,109
4,2.5,15123,2.0,0,8,1900,0,1900,16477,12.923914877701906,7.550135342488429,20
3,1.75,9146,1.0,0,8,1260,860,2040,10485,13.171155446333852,7.659642954564682,34
4,2.5,5737,2.0,0,8,1700,740,2020,5543,13.617060838751888,7.80016307039296,86
4,2.25,15375,1.5,3,8,2820,480,3250,15375,14.038654909278163,8.101980731853192,31
2,1.0,10200,1.0,0,7,1180,0,1330,10200,12.404927602627597,7.074116816197362,60
1,1.0,4800,1.0,0,5,520,0,800,4960,12.524530013005734,6.255750041753367,85
2,1.75,23160,1.0,0,7,1260,810,1690,5458,13.265599278590988,7.635786861395585,69
5,2.5,7945,1.0,0,7,1360,890,1820,7866,13.010204247900228,7.719129840906732,38
3,2.5,5694,2.0,2,8,2050,0,2680,7187,13.032440858057756,7.62608275807238,11
4,1.5,137214,1.5,0,7,1310,0,1310,9450,12.676079399771027,7.1785454837637,89
3,1.5,9484,1.0,0,7,1250,0,1320,9600,12.25486757159303,7.1316985104669115,46
4,2.5,9100,1.0,0,8,1290,840,1770,7700,12.301387370778713,7.664346632098617,37
3,2.0,8800,1.0,0,7,1250,1000,2250,4800,13.286183160425152,7.719129840906732,90
4,2.0,3840,1.0,0,7,970,910,1670,1820,12.983103608918753,7.53955882930103,111
3,1.0,10798,1.0,0,7,1520,0,1670,9876,12.834683971615659,7.327123292259293,62
4,3.5,9654,2.0,0,10,4010,0,1870,9873,14.366518547731806,8.296795865770052,8
2,1.75,5581,1.0,0,8,1660,0,1670,4871,13.208542908506082,7.415175109613295,10
3,2.25,10000,2.0,0,10,3400,0,1860,5100,13.785052381406869,8.131824785007195,32
2,1.75,6755,1.0,0,8,1380,940,1990,5000,13.465954500233115,7.749753406274437,69
5,3.25,11536,2.0,0,9,2540,1200,2920,11258,13.727288994448784,8.227108234348146,31
4,1.5,9000,1.5,0,7,1810,0,1520,9780,12.464587201678082,7.501634457883413,55
2,2.25,3000,2.0,2,10,1990,1180,2980,5061,14.343193888767015,8.061802274538348,115
3,1.75,8610,1.0,0,7,1290,390,1640,8809,12.964541634128395,7.427144133408616,46
2,1.0,3100,1.0,0,6,930,0,1670,3800,12.873904582205107,6.836259277277067,104
3,2.5,8000,2.0,0,8,2390,0,2070,7585,12.80216086806413,7.779466967458324,20
4,2.5,3626,1.5,3,7,1680,1000,1950,4500,13.324489195480057,7.893945138235959,87
4,1.75,10186,1.0,0,8,1790,0,1790,9142,12.847929163278053,7.490529402060711,50
4,3.0,6003,1.0,0,7,1150,530,1820,6207,12.345838935721968,7.427144133408616,18
3,1.75,2600,1.5,0,8,1570,0,1490,4000,13.270785106659046,7.359467638255621,84
3,1.0,3200,2.0,2,8,1630,600,2280,5400,13.554147092530322,7.7102051944325325,97
4,2.0,8400,1.0,0,6,1260,0,1120,8400,12.241444615610645,7.13966033596492,24
3,2.0,11430,1.0,0,7,1190,600,1700,12114,13.171155446333852,7.490529402060711,30
3,2.5,7419,1.0,0,7,1520,920,2440,4880,13.73755009757506,7.80016307039296,54
4,2.25,4000,2.0,0,8,1650,760,1820,4000,13.691081612088286,7.787796878181171,105
4,2.5,2992,2.0,0,7,1780,0,1610,2961,13.02805489573287,7.484930283289661,12
3,2.5,5194,2.0,0,7,1900,0,2230,5194,12.746945301848456,7.550135342488429,11
2,1.0,8450,1.0,0,6,960,0,1090,8450,12.404927602627597,6.8679744089702925,65
3,1.75,11730,1.0,0,7,1640,0,1640,7770,12.891694078557842,7.403061091090091,48
2,1.0,5000,1.0,0,6,850,0,1160,5000,12.103491596905931,6.7464121285733745,39
3,2.75,6576,1.0,0,7,1900,250,2150,9071,12.644330802262578,7.67368812926773,89
4,2.5,3969,2.0,0,7,2780,0,2260,4160,12.660331092405906,7.930565854233965,10
3,1.0,4958,1.0,0,7,1030,0,2230,6987,13.484226240787052,6.93828448401696,63
3,1.75,7267,1.0,0,7,1330,600,1600,7698,12.5423698668371,7.565793282428515,38
3,2.5,9612,1.0,3,8,1700,380,2560,10202,13.442998001373553,7.640603826393634,75
4,2.5,9901,2.0,0,10,3520,0,3490,9667,13.626769641096136,8.166500319155052,17
2,1.0,8100,1.0,0,6,890,0,1260,8100,11.918397239722838,6.792344427470809,73
3,1.75,3400,1.0,0,7,930,710,1380,3750,13.133107452565062,7.403061091090091,89
5,3.25,23723,2.0,2,11,3820,1040,4040,13860,14.33430494661736,8.488999457045455,26
3,1.0,5000,1.0,0,7,1040,0,1440,5000,12.289728816773545,6.947937068614969,56
4,2.5,4174,2.0,0,9,2820,0,2560,4853,13.425428028998196,7.944846711001996,11
2,2.5,48787,1.0,0,8,1320,0,1830,155073,12.796636007394284,7.186144304522325,11
3,2.5,7237,2.0,0,8,2590,0,1670,7648,13.3374763699232,7.85979918056211,11
3,2.25,5449,1.0,0,7,1180,360,1460,6740,12.07824495582233,7.340186835320115,26
3,1.0,7218,1.0,0,7,960,0,1580,9104,12.706850963741102,6.8679744089702925,46
3,2.5,8175,1.0,0,7,1190,0,2230,9520,12.577639650232573,7.0825485693553,29
4,2.5,9532,2.0,0,9,2770,0,2770,9219,13.47442911525415,7.9269635448629785,27
3,1.75,8100,2.0,0,7,1060,0,1410,8100,12.59473402514672,6.966967138613983,32
5,3.25,12110,2.0,0,11,4010,0,4010,12334,13.907634758832367,8.296795865770052,12
3,2.0,7078,1.0,0,7,1140,0,1460,7078,12.458778882573533,7.039660349862076,24
4,1.0,16320,1.5,0,6,1910,0,1380,9000,12.388398368982115,7.555381944240273,81
4,2.5,8955,2.0,0,9,2340,0,2340,8955,13.377007146164305,7.75833346749091,25
2,1.75,2400,1.0,0,7,740,430,1570,3919,13.120363378739663,7.065613363597717,112
3,1.0,9526,1.5,0,7,1290,0,1290,9508,12.679199517372098,7.1631723908466425,54
3,2.5,1658,3.0,0,8,1810,0,1470,1585,13.014780393893403,7.501634457883413,17
3,2.5,5280,1.0,0,7,910,910,1600,4820,13.151924121391561,7.507141079727608,66
4,1.5,12385,1.0,0,8,1270,950,2030,8831,13.030250281476574,7.7057128238944275,37
3,3.75,219106,2.0,0,9,3830,0,2440,219106,13.670485941982712,8.25088114470065,16
4,2.5,7700,2.0,0,9,2920,0,2920,8943,13.15289452230148,7.979681302387741,12
4,2.5,6100,2.0,0,8,2630,0,2360,5765,13.265469287698833,7.875119281040293,11
3,1.75,10416,1.0,0,7,1320,0,1670,7991,12.400820837540556,7.186144304522325,19
3,2.0,8640,1.0,0,7,1400,0,1270,9375,12.442728493191302,7.244941546337007,47
3,2.5,3580,2.0,0,7,1600,0,2020,4327,12.584512505902088,7.3783837129967145,15
3,2.5,8005,1.0,0,7,1090,400,1880,7905,12.511721101590597,7.307202314764738,39
2,2.5,6750,1.0,0,8,2170,0,2150,6074,13.547632419997361,7.682943169878292,3
3,3.25,1730,2.0,0,8,1090,190,1280,2121,12.834683971615659,7.155396301896734,10
3,2.0,9566,1.0,0,7,1620,0,1660,10011,12.85547951492316,7.390798521735676,47
3,2.5,10100,1.0,0,9,1580,1050,2400,9700,13.655929661159648,7.875119281040293,48
3,1.5,8738,1.0,0,7,1240,0,1440,9344,13.07107218827772,7.123672785204607,56
3,1.75,2580,1.0,0,7,820,480,1180,2820,13.043322334563697,7.170888478512505,96
3,1.75,14607,1.0,1,8,1230,1200,2750,17425,13.544227942968698,7.796057974316123,45
4,1.5,7540,1.0,0,7,1890,0,1890,8515,12.706850963741102,7.544861068658458,48
3,2.25,12236,1.0,0,8,1890,0,2390,12323,13.06685278163674,7.544861068658458,37
3,1.5,7200,1.0,0,7,2440,0,1920,6900,13.217675375388819,7.80016307039296,66
3,2.25,7280,1.0,2,7,1340,440,2060,7280,13.015893357585442,7.484930283289661,43
4,2.75,13059,2.0,0,10,2830,0,3840,11596,13.519797657900346,7.9483852851118995,17
4,2.0,4700,1.0,0,7,1690,800,2240,5000,13.45883704259595,7.820439515262181,63
4,2.5,12220,1.5,0,7,1560,0,1920,12220,13.14432250131873,7.353081920515432,50
3,2.5,4500,2.0,0,7,1980,0,2200,4500,12.669652561839216,7.591357046698551,3
3,2.5,39768,2.0,0,8,2070,0,2740,44866,13.204774355433571,7.635786861395585,27
3,1.75,11360,1.0,0,8,1490,0,2350,10320,13.102162710901053,7.307202314764738,40
4,3.5,4060,2.0,0,8,2420,670,1720,4080,13.541075028051122,8.036249942132116,23
3,2.25,8659,1.0,0,7,1220,360,1970,9650,13.07107218827772,7.365812837209472,54
5,4.5,23716,2.0,2,11,3390,1800,4460,22748,14.347608904377145,8.55468163582723,15
3,2.75,6197,2.0,0,9,2692,0,2336,5700,12.983103608918753,7.898411092811599,8
3,2.5,3690,2.0,0,8,1740,0,2100,4944,12.896719202134523,7.462214939768189,15
3,2.0,3800,1.0,0,7,1050,890,1700,3800,13.348703414510117,7.57095858316901,88
4,2.5,5100,1.5,0,7,1290,860,1920,5100,12.755640983610817,7.67368812926773,24
3,1.5,8000,1.0,0,7,1320,0,1720,8100,12.928781055513184,7.186144304522325,58
4,2.5,40471,2.0,0,10,3360,0,3150,36823,13.647093089770562,8.119993827725105,21
3,1.75,9655,1.0,0,7,1100,750,1480,8683,12.829336379587506,7.523481312573497,56
4,2.25,8882,2.0,0,8,2480,400,2460,9610,13.493928313146206,7.9658927350845286,50
6,2.5,11662,1.0,2,7,1420,1000,1630,11662,12.837347081942964,7.791935956938058,50
3,1.0,4120,1.5,0,7,1520,500,1200,4635,13.222210522327158,7.611347717403621,86
5,2.0,19000,1.5,0,6,2280,0,1790,11800,12.807655372286902,7.732369222284388,91
4,2.5,46173,2.0,0,9,3010,0,2590,49222,13.45883704259595,8.010027528481734,19
4,2.25,9736,1.0,0,8,2550,0,1770,9686,12.660331092405906,7.844240718141811,48
4,2.0,5110,1.0,0,7,1540,0,1540,5110,12.47801017053037,7.340186835320115,58
3,2.25,6150,2.0,2,8,2280,0,1920,6150,13.399996629152975,7.732369222284388,31
4,2.5,6941,2.0,0,7,2450,0,3300,6941,12.73670383776449,7.804251383528112,9
5,2.5,5500,1.5,0,7,1720,1230,2200,5000,13.400753916947913,7.989899374942939,97
1,1.0,1950,1.0,0,6,690,0,1650,4864,12.54254845357358,6.53813982376767,87
1,1.0,2480,1.0,0,6,800,0,1490,4650,12.495007682693725,6.68586094706836,96
2,1.0,25661,1.5,0,4,1470,0,1670,43301,12.345838935721968,7.293697720601438,83
3,2.25,11403,2.0,0,8,1840,0,2150,11403,12.940843898859598,7.518064181233078,22
3,1.0,9730,1.0,0,7,1170,0,1680,10125,12.437188334739655,7.065613363597717,29
5,1.75,4800,1.5,0,7,1544,800,1770,4200,13.581054510971494,7.76004068088038,94
1,1.0,3774,1.0,0,6,830,400,1300,3774,12.936036208848487,7.115582126184454,91
3,1.75,13278,1.0,0,7,1150,0,1560,12400,12.733758336210744,7.048386408721883,49
3,1.0,10477,1.0,0,6,1140,0,1190,9750,11.970356641102999,7.039660349862076,73
3,1.0,5100,1.0,0,7,1260,400,1230,5100,13.190023895035274,7.415175109613295,58
3,1.0,4120,1.0,0,7,980,100,1280,3090,13.615718476407858,6.985641817639208,96
4,2.0,4000,1.0,0,7,1420,300,1350,1281,13.217675375388819,7.450660796211539,65
2,1.0,8717,1.0,0,6,590,0,1370,6760,12.388398368982115,6.3818160174060985,62
3,3.25,1230,2.0,2,9,1090,200,1710,1797,13.28787951079572,7.1631723908466425,7
3,1.5,21320,1.0,0,7,1480,0,1850,17825,12.819367308662605,7.300472814267799,48
4,2.5,118666,1.0,0,7,1400,1200,2440,131116,13.1421679654829,7.8636512654486515,34
3,2.5,10086,2.0,0,8,2040,0,1940,10272,13.203945207713025,7.621195162809845,28
3,1.0,7854,1.0,0,7,970,0,1480,7800,12.47801017053037,6.878326468291325,35
6,3.0,4350,1.0,0,7,1760,860,1760,4300,13.710151153416941,7.8713112033234065,58
4,3.5,41636,2.0,0,9,4170,390,2990,11381,13.910821646859095,8.4252971767117,20
3,1.75,14400,1.0,0,7,1750,0,2030,14400,12.81584093453868,7.467942332285852,64
4,3.5,6499,2.5,0,9,3620,0,2330,7200,13.623139877437296,8.19450550976564,6
3,2.0,7509,1.0,0,7,1660,0,2380,8598,12.746945301848456,7.415175109613295,13
4,1.0,6000,1.0,0,6,1020,340,1230,6000,12.519060557144618,7.215975002651466,71
3,2.5,5610,2.0,0,9,2044,0,2440,5610,13.815511557963774,7.623153068476902,19
5,3.0,6000,1.5,2,8,1340,1030,1350,4500,13.554147092530322,7.771067086065406,12
3,2.0,3868,1.5,0,7,1170,0,1400,3800,12.899222326086994,7.065613363597717,90
3,1.0,7210,1.0,0,7,1100,560,1660,7245,12.323860125621126,7.415175109613295,52
4,1.0,18150,1.0,0,7,2020,0,1530,11970,12.75130259456002,7.611347717403621,60
3,2.5,8116,2.0,0,8,2530,0,2280,8791,13.017005083966255,7.836369760545124,14
2,1.0,5635,1.0,0,7,870,0,1310,5750,12.721440935745564,6.769641976852503,67
5,3.0,9600,1.0,1,8,1980,1690,1730,4933,13.312985389904174,8.208219383496834,60
5,3.5,14000,2.0,0,10,3180,0,3670,14450,13.541075028051122,8.064950891749143,18
2,1.5,12960,1.5,0,6,1350,520,1380,7800,12.873904582205107,7.534228326274089,89
3,2.5,5660,2.0,0,8,1940,0,2110,4581,13.098072734013513,7.57095858316901,14
3,3.25,41300,1.0,4,11,2460,1760,3810,30401,15.009433329466965,8.347827345782498,28
5,4.5,13165,2.0,0,11,3950,870,3880,13810,13.876606598057414,8.480736654405622,25
3,2.0,217800,2.0,0,8,1590,810,2340,207781,13.317931805683793,7.783640596221253,40
3,2.25,6000,2.0,2,11,1920,1010,1870,5040,14.141211419624977,7.983098940710892,15
2,1.0,3000,1.0,0,6,800,0,1640,3400,12.611374406964662,6.68586094706836,111
3,3.25,4800,2.0,2,7,1910,290,1410,4800,13.614618838078025,7.696667081526462,19
3,2.5,9701,1.0,0,9,2400,0,2400,8258,12.779875885354993,7.783640596221253,25
5,3.25,9600,2.0,0,9,3860,1710,3170,10400,14.433395793107085,8.625329850020815,63
3,3.25,2850,3.0,0,7,1980,0,1630,4560,13.399996629152975,7.591357046698551,28
3,2.25,17450,1.0,3,9,1840,1690,3530,17310,14.67713431097174,8.169336395928386,22
4,2.5,35120,2.0,0,10,3430,0,3920,35230,14.00695784829872,8.14060704285845,31
3,2.5,3676,2.0,0,7,1720,0,1720,3510,12.452741298891185,7.450660796211539,23
3,1.5,11092,1.0,0,7,1500,430,1230,10964,13.07107218827772,7.565793282428515,32
4,1.75,159865,1.0,0,7,1140,1000,1830,15569,12.802023117909632,7.669028288589683,55
3,1.75,9012,1.0,0,7,1110,0,1800,8679,13.021439671201302,7.01301578963963,49
3,1.75,8200,1.0,0,7,1270,700,1890,8348,12.660331092405906,7.58629630715272,51
3,2.5,2844,2.0,0,7,1630,0,1610,2582,12.709725607146975,7.396948602621014,12
5,2.25,49222,2.0,0,8,2520,0,2780,55321,13.190023895035274,7.83241092718792,37
4,2.25,9464,1.5,0,7,1520,750,1770,9464,13.079457964073546,7.7279755421055585,75
3,2.5,1174,3.0,0,7,1212,0,1256,1226,12.73670383776449,7.10085190894405,11
4,2.0,8362,1.0,0,7,1890,0,1600,9257,12.650761671914688,7.544861068658458,49
3,2.25,6600,2.0,0,7,1370,0,1370,6600,12.628070334272698,7.223295679562314,22
3,2.5,7336,2.0,0,7,1770,0,1770,7349,12.506180941677357,7.479299637782834,19
3,2.5,1664,2.0,0,8,1300,410,1470,5400,13.180632285528304,7.444833273892193,12
2,1.0,6967,1.0,0,7,1190,0,1700,6968,13.282952145338172,7.0825485693553,69
3,2.0,16061,1.0,0,7,1690,0,1280,12436,13.038549066167487,7.43307534889858,31
4,1.75,7800,1.0,0,7,1330,350,1680,7210,13.019224835777257,7.427144133408616,49
3,3.25,4947,2.0,3,11,3060,1280,1680,5250,14.72175135802525,8.375860015299594,22
3,2.25,435600,2.0,2,7,2040,0,2020,223027,13.171155446333852,7.621195162809845,32
2,1.0,26051,1.0,0,6,1110,0,2240,12255,12.429220196836383,7.01301578963963,64
5,2.0,6180,2.0,0,7,2040,0,1870,4365,13.07107218827772,7.621195162809845,107
4,1.5,11595,1.0,0,7,1920,0,1400,10550,12.367345048436391,7.560601162768557,53
3,1.5,9548,1.0,0,7,1330,0,1420,9548,12.345838935721968,7.193685818395112,48
4,1.0,2566,1.5,0,7,1630,0,1220,2314,13.272507757002963,7.396948602621014,94
3,1.0,9030,1.0,0,7,1520,0,1470,8712,12.936036208848487,7.327123292259293,59
3,1.0,9030,1.0,0,7,1520,0,1470,8712,13.166382176694869,7.327123292259293,59
3,1.5,7725,1.0,0,8,1340,0,1990,7725,12.855792879125431,7.201170883281678,48
3,1.75,8289,1.0,0,7,1250,1250,1710,8205,12.660331092405906,7.824445930877619,57
3,2.0,3600,2.0,0,7,1460,0,1590,1210,13.28957298843418,7.2868764117507,113
4,2.25,12150,2.0,0,9,3140,0,2370,12054,13.527829818844937,8.052296499538647,36
3,1.75,4333,1.0,0,7,1200,950,1480,6500,12.971542813248437,7.67368812926773,59
4,2.5,32336,1.5,0,10,3140,0,2340,19965,13.475834594887509,8.052296499538647,20
3,2.5,53578,1.0,0,8,1340,970,2660,49658,13.1421679654829,7.745435610274381,34
2,1.0,4800,1.0,0,6,710,0,1480,1721,13.081543466215237,6.566672429803241,65
3,1.0,7200,1.0,0,7,1260,200,1430,4650,13.195615697878253,7.2868764117507,109
2,2.75,5000,1.0,0,7,730,0,980,5000,13.047641986378483,6.594413459749778,86
3,2.5,3840,2.0,0,7,1440,0,1600,3131,13.073175234051686,7.273092595999522,14
3,2.0,16875,1.0,0,7,1130,0,1600,14300,12.764261701882237,7.030857476116121,68
3,2.25,8262,2.0,0,8,1810,0,1820,8262,12.506180941677357,7.501634457883413,34
3,2.5,18480,2.0,2,10,2000,710,2710,18077,13.51440681653079,7.905072849498666,37
4,2.5,8336,2.0,0,9,2740,0,2460,9189,12.886643575525625,7.916078096302786,25
3,2.5,4088,2.0,0,7,1690,0,1950,4088,13.118357364036902,7.43307534889858,11
3,2.5,4675,2.0,0,7,1470,0,1500,4385,12.736409677721657,7.293697720601438,16
3,2.5,9972,2.0,0,9,2830,0,3557,9159,13.197472705176983,7.9483852851118995,9
3,1.0,9704,1.0,0,8,1140,270,1910,13639,12.899222326086994,7.252053951852814,32
3,2.5,11745,1.0,0,7,1410,760,1860,8643,12.323860125621126,7.682943169878292,48
3,2.25,4080,1.5,0,6,1170,170,1670,4080,12.706850963741102,7.201170883281678,108
3,3.0,5500,2.0,3,10,1730,750,2950,5670,14.14323103801225,7.816416983691801,10
3,2.75,31200,1.0,0,8,1990,0,3120,29625,13.102162710901053,7.596392304064196,29
4,2.75,7200,1.0,0,7,1140,1100,1580,7416,12.468440756144114,7.714677473800927,48
4,2.5,8913,2.0,0,9,2990,0,2740,8030,13.060277313201007,8.003363058629947,24
6,1.75,3801,1.5,0,7,1220,900,1850,4181,13.108266481420335,7.659642954564682,90
4,2.25,46355,2.0,0,9,2920,0,2310,184694,13.51440681653079,7.979681302387741,17
4,1.75,6000,1.0,0,7,1700,0,1280,6000,11.91103693456627,7.438971592395862,48
2,2.5,14467,2.0,0,7,1620,0,1470,13615,13.07107218827772,7.390798521735676,34
2,1.0,4000,1.0,0,7,760,0,1520,4000,12.936036208848487,6.634633357861686,71
3,1.0,6000,1.0,0,7,1230,0,1240,6000,12.343662665771719,7.115582126184454,48
5,3.75,13990,2.0,2,11,3760,1200,5200,18116,14.119312750303045,8.509362612301048,14
4,2.5,11375,1.0,0,7,1330,700,1500,9160,12.861001210669146,7.616283561580385,46
3,2.25,11331,1.0,0,7,1250,580,2240,16433,12.345838935721968,7.5126175446745105,50
2,1.0,2700,1.0,0,7,770,200,1570,3348,12.959846800844963,6.878326468291325,89
2,1.0,4179,1.0,0,5,1000,0,1010,6327,12.15425816271595,6.90875477931522,101
2,1.0,6480,1.0,0,6,750,0,1050,6390,12.380030154325457,6.621405651764134,72
4,2.5,16200,1.0,2,7,1570,1050,3050,11875,13.783050380802182,7.8713112033234065,22
4,1.5,9496,1.0,0,7,1490,730,1800,8286,13.733216401013184,7.7057128238944275,61
5,1.75,6000,1.0,0,7,1500,1500,2230,7125,12.847929163278053,8.006700845440367,57
1,1.0,54846,1.0,4,5,1060,0,2258,31762,12.560247968016562,6.966967138613983,80
4,2.5,5400,2.0,0,8,1980,0,1980,5400,13.014780393893403,7.591357046698551,17
4,1.0,5500,1.5,0,7,1600,0,1900,5500,13.345508528717259,7.3783837129967145,69
4,2.25,9000,1.0,0,8,2000,0,2190,8374,12.672915033313242,7.601402334583733,37
3,1.5,1266,2.0,0,8,1120,190,1310,1378,13.005831808336863,7.1785454837637,13
3,1.0,8549,1.0,0,7,1120,0,1440,8640,13.527829818844937,7.02197642307216,63
3,2.5,11875,1.0,0,10,3320,0,3730,11875,13.7736473966179,8.108021221376747,36
3,2.5,9102,2.0,0,9,2370,0,2530,9883,12.706850963741102,7.771067086065406,25
2,1.5,1241,2.0,0,7,830,0,1610,2666,12.959846800844963,6.7226297948554485,10
3,1.0,7913,1.0,0,6,940,0,940,7913,12.54254845357358,6.846943139585379,67
4,2.5,50155,2.0,0,8,2250,0,2040,57857,13.074225100710079,7.719129840906732,17
3,2.25,3600,2.0,0,8,2020,0,2070,3699,13.228525371792253,7.611347717403621,17
4,5.25,320917,2.0,2,10,5240,0,1930,68824,14.437162273875932,8.564267598802166,9
4,3.5,68377,2.0,0,10,4083,0,2430,41382,13.364526504411781,8.314832179284556,10
3,2.0,6081,1.0,0,7,1450,0,1880,6000,12.91164481522143,7.280008252884188,46
5,1.0,6757,1.0,0,6,800,370,1590,6794,12.891694078557842,7.065613363597717,71
4,2.75,6565,2.0,0,9,3555,0,3625,5637,13.705685647263763,8.176391596633795,1
3,2.0,14046,2.0,0,7,1610,0,2410,9000,12.464587201678082,7.384610383176974,27
2,1.0,112384,1.0,0,7,960,0,1210,24875,12.948012371209098,6.8679744089702925,60
3,2.5,2096,2.0,0,8,1380,300,1360,2096,13.157732451741687,7.427144133408616,7
3,1.75,8182,1.0,0,7,1380,0,1300,8188,12.959846800844963,7.2305631534092925,73
2,1.0,13920,1.0,0,6,1040,0,1100,7575,12.114510931441727,6.947937068614969,42
3,1.5,3031,1.5,0,7,1380,0,1440,4005,13.217493541006709,7.2305631534092925,86
3,1.75,16863,1.0,0,7,1280,570,1790,9000,13.005831808336863,7.523481312573497,35
2,1.75,5400,1.0,0,7,990,750,1980,5400,13.021439671201302,7.462214939768189,69
5,1.75,6500,1.0,0,7,1260,660,1970,5500,13.480039220276565,7.560601162768557,64
3,2.5,5200,2.0,0,8,2010,0,1860,4400,13.233906541044401,7.606387389772652,26
5,6.25,21738,2.0,0,11,8020,0,4160,18969,15.009433329466965,8.989818381366925,14
4,1.75,7350,1.0,0,7,1090,770,1710,7350,12.429220196836383,7.528869256642251,38
5,4.0,6656,2.0,0,9,2930,1460,1560,6656,14.0225255403564,8.387312270561717,7
4,2.25,128937,1.0,0,7,2380,0,1030,114998,12.529969716574515,7.7752758464868625,55
4,2.5,7386,2.0,0,9,2880,0,2420,7663,12.994532278619134,7.9658927350845286,28
6,2.25,15600,1.5,2,7,1970,850,2520,7797,13.20523469616749,7.944846711001996,75
1,1.0,4000,1.0,0,6,750,0,1770,4850,12.429220196836383,6.621405651764134,97
4,2.5,9000,1.0,0,8,1410,340,2120,9600,13.345508528717259,7.467942332285852,12
3,1.0,3399,1.5,0,7,1200,340,1500,3914,13.18082283341064,7.340186835320115,89
2,1.75,936,2.0,0,8,940,200,1160,1327,13.217493541006709,7.039660349862076,1
4,1.5,6534,1.0,0,7,1560,0,1560,6969,12.971542813248437,7.353081920515432,53
3,2.5,6856,2.0,0,10,2960,0,3320,6856,13.635188201437066,7.993282328101591,6
4,2.75,13000,1.0,0,7,1320,820,2360,11000,12.92269462427472,7.669028288589683,47
4,2.5,6765,1.0,0,7,830,770,1600,8942,12.703816069256568,7.3783837129967145,4
4,2.75,4000,1.5,0,8,2080,0,1730,5000,13.753636218075409,7.640603826393634,15
3,2.0,3200,1.5,0,7,1560,0,1240,3600,13.199233673682526,7.353081920515432,8
4,2.5,213444,1.0,0,8,2140,740,2810,213444,13.270698896195112,7.9658927350845286,31
5,3.0,4125,1.5,3,8,1590,920,2190,5415,13.688814039991453,7.828436359157585,90
3,1.0,5424,1.5,0,6,960,0,1550,5687,12.80078251189375,6.8679744089702925,99
2,1.0,35500,1.0,0,6,1120,0,1680,66022,12.404722664436237,7.02197642307216,54
4,2.75,6166,2.0,0,9,3310,0,3200,7027,13.396961730063138,8.105005537547246,7
3,1.5,9774,1.0,0,7,1080,0,1190,9611,12.293401055592842,6.985641817639208,47
4,2.5,12394,2.0,0,10,2860,0,3070,8515,13.39239204133378,7.95892649305011,16
3,2.0,7599,1.0,0,7,1490,0,1560,7710,12.449022745701502,7.307202314764738,25
3,1.0,7175,1.0,0,7,1210,0,1640,5850,12.278397958261774,7.099201743553092,97
3,1.75,5657,1.5,2,8,1910,330,2970,5657,14.05058347065728,7.714677473800927,74
4,4.75,24085,2.5,2,10,3905,670,3900,9687,14.887094516710158,8.428580533059634,89
3,2.5,5960,2.0,2,8,1600,0,1410,13056,12.95821017202845,7.3783837129967145,105
4,1.75,4300,1.5,0,7,1250,840,1670,5000,13.11029282045951,7.645397699428633,90
4,2.5,3713,2.0,0,9,2260,0,2260,3713,13.235693848424024,7.72356247227797,12
3,1.0,7000,2.0,0,7,1200,0,3290,6000,11.775297421715827,7.0909098220799835,107
4,2.5,176418,1.5,3,8,2480,0,1640,112384,13.056225711649638,7.816416983691801,88
5,3.0,15435,1.0,1,7,1390,850,2240,10750,13.081543466215237,7.714677473800927,63
3,1.75,4054,1.5,0,7,1550,0,1510,3889,13.07107218827772,7.346655163176539,89
4,1.75,8151,1.0,0,7,1330,800,1600,8587,12.560247968016562,7.664346632098617,48
5,3.0,5700,1.0,0,7,1950,920,1730,5529,13.547632419997361,7.962415680121064,51
2,1.0,5750,1.0,0,6,1160,0,1160,8250,12.245298166364206,7.057036981697891,91
3,2.5,5000,2.0,0,8,2430,0,2910,5620,12.826651821423713,7.796057974316123,14
2,1.0,5512,1.0,0,7,900,0,1270,5512,13.060490101343552,6.803505257608338,68
5,2.75,8925,1.5,0,7,2830,0,1700,8539,13.019224835777257,7.9483852851118995,48
4,1.75,8132,1.0,0,8,1620,0,1920,8400,12.999519808823099,7.390798521735676,41
4,2.5,8580,2.0,0,8,2510,0,2290,7809,12.706850963741102,7.828436359157585,3
3,1.75,5120,1.0,0,6,940,850,1160,5120,12.721888795877375,7.490529402060711,66
3,2.0,13249,1.0,0,7,1640,0,1640,9240,12.54254845357358,7.403061091090091,20
3,1.75,6050,1.0,0,8,1250,990,1720,6050,13.345508528717259,7.714677473800927,65
3,2.5,3584,2.0,0,8,1870,0,1900,3920,12.75130259456002,7.534228326274089,12
4,1.0,11050,1.0,0,7,1500,0,1970,20800,12.452741298891185,7.313886831633462,51
4,1.0,6000,1.5,0,7,1490,0,1700,6000,13.25339339419516,7.307202314764738,97
3,1.5,8558,2.0,0,8,2230,0,2200,8558,13.437175577097312,7.7102051944325325,55
3,1.75,7210,1.0,0,7,1240,470,1840,7245,12.517772712825034,7.444833273892193,41
3,2.5,7686,2.0,0,7,1620,0,1370,7686,12.415121329251784,7.390798521735676,26
5,2.5,7176,1.0,0,7,1310,940,1550,9081,12.765548423664681,7.719129840906732,32
